Year,MSHAID,MineName,STATE,MineCounty,MineStatus,MineType,CompanyType,OperationType,OperatingCompany,OperatingCompanyAddress,UnionCode,CoalSupplyRegion,Production,AverageEmployee,LabourHours,latitute,longitude
2019,4609093,Mine No. 7,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,"Rock N Roll Coal Company, Inc.","4641 Greenbrier Mtn Rd, Panther, WV 24872",,Appalachia Central,32334,23,39902,38.3686,81.6999
2019,4609198,Caretta #3 Mine,West Virginia (Southern),Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,Rs Mining Inc,"P.O. Box 1090, Oceana, WV 24870",,Appalachia Central,94940,22,47483,38.3686,81.6999
2019,4609207,Mine No 2,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Harman Branch Mining Inc,"64 Main Caretta Rd, Caretta, WV 24892",,Appalachia Central,112876,23,40184,38.3686,81.6999
2019,4609261,Mine No. 39,West Virginia (Southern),Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,"Xmv, Inc.","640 Clover Dew Dairy Road, Princeton, WV 24740",,Appalachia Central,459680,162,381774,38.3686,81.6999
2019,4609271,Mine No 3,West Virginia (Southern),Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,Ambush Mining Inc,"64 Main Caretta Rd, Caretta, WV 24892",,Appalachia Central,43361,12,23324,38.3686,81.6999
2019,4609340,Horse Creek Mine 2,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,"Rayco, Llc","P.O. Box 480, Iaeger, WV 24844",,Appalachia Central,24390,8,7705,38.3686,81.6999
2019,4609357,Eckman Plant,West Virginia (Southern),Mcdowell,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Prime Processing, Inc.","640 Clover Dew Dairy Rd, Princeton, WV 24740",,Appalachia Central,0,22,43283,38.3686,81.6999
2019,4609357,Eckman Plant,West Virginia (Southern),Mcdowell,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Prime Processing, Inc.","640 Clover Dew Dairy Rd, Princeton, WV 24740",,Appalachia Central,0,48,96338,38.3686,81.6999
2019,4609374,Shm #67,West Virginia (Southern),Mcdowell,Active,Surface,Indepedent Producer Operator,Mine only,"Straight Line Mining, Llc","3834 Westernport Rd, Westernport, MD 21562",,Appalachia Central,123645,8,18301,38.3686,81.6999
2019,4609395,Dry Branch Surface Mine,West Virginia (Southern),Mcdowell,Active,Surface,Indepedent Producer Operator,Mine only,"Extra Energy, Inc.","P.O. Box 10, Bishop, VA 24604",,Appalachia Central,480629,107,270952,38.3686,81.6999
2019,4609441,Switchback Loadout,West Virginia (Southern),Mcdowell,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Star Services, Llc","150 Courthouse Road, Suite 302, Princeton, WV 24740",,Appalachia Central,0,5,16636,38.3686,81.6999
2019,4609442,Apollo Surface Mine,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Onyx Energy, Llc","150 Courthouse Road, Suite 302, Princeton, WV 24740",,Appalachia Central,197395,34,98353,38.3686,81.6999
2019,4609455,Sewell Mine R,West Virginia (Southern),Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,"Raw Coal Mining Company, Inc.","356 South College Avenue, Bluefield, VA 24605",,Appalachia Central,82004,13,31909,38.3686,81.6999
2019,4609478,Windmillgap Surface Mine,West Virginia (Southern),Mcdowell,Active,Surface,Indepedent Producer Operator,Mine only,"Onyx Energy, Llc","150 Courthouse Road, Suite 302, Princeton, WV 24740",,Appalachia Central,148475,33,80893,38.3686,81.6999
2019,4609480,Skyway Iii Mine,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Skyway Strip, Inc.","356 S. College Ave, Bluefield, VA 24605",,Appalachia Central,34748,15,47832,38.3686,81.6999
2019,4609484,Newhall Surface Mine No. 2,West Virginia (Southern),Mcdowell,Active,Surface,Indepedent Producer Operator,Mine only,Little Seam Mining Co.,"64 Main Caretta Rd, Caretta, WV 24892",,Appalachia Central,92166,11,22472,38.3686,81.6999
2019,4609485,Atwell Branch Surface Mine,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Gme Mining & Reclamation, Inc.","64 Main Caretta Rd, Caretta, WV 24892",,Appalachia Central,10497,5,5173,38.3686,81.6999
2019,4609496,Mine No. 43,West Virginia (Southern),Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,"Xmv, Inc.","640 Clover Dew Dairy Road, Princeton, WV 24740",,Appalachia Central,362973,111,256727,38.3686,81.6999
2019,4609507,Edm No. 1 Mine,West Virginia (Southern),Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,"Raw Coal Mining Company, Inc","356 South College Avenue, Bluefield, VA 24605",,Appalachia Central,50465,24,51026,38.3686,81.6999
2019,4609533,Berwind Deep Mine,West Virginia (Southern),Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,"Ramaco Resources, Llc","P.O. Box 219, Verner, WV 25650",,Appalachia Central,188241,66,161031,38.3686,81.6999
2019,3304709,Hwm # 36,West Virginia (Southern),Mercer,Active,Surface,Indepedent Producer Operator,Mine only,"Commonwealth Mining, Llc","330 Harper Park Drive, Suite E, Beckley, WV 25801",,Appalachia Central,78527,8,15851,38.3686,81.6999
2019,4609311,Mine No. 1,West Virginia (Southern),Mercer,Active,Surface,Indepedent Producer Operator,Mine only,"Onyx Energy, Llc","150 Courthouse Road, Suite 302, Princeton, WV 24740",,Appalachia Central,189123,30,62520,38.3686,81.6999
2019,4609556,Olan Processing Plant,West Virginia (Southern),Mercer,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Star Services, Llc","150 Courthouse Rd., Suite 302, Princeton, WV 24740",,Appalachia Central,0,9,14212,38.3686,81.6999
2019,4605649,Delbarton Preparation Plant,West Virginia (Southern),Mingo,Active,Surface,Operating Subsidiary,Preparation Plant,"Delbarton Mining Company, Llc","P.O. Box 1098, Holden, WV 25625",,Appalachia Central,0,2,4534,38.3686,81.6999
2019,4605649,Delbarton Preparation Plant,West Virginia (Southern),Mingo,Active,Underground,Operating Subsidiary,Preparation Plant,"Delbarton Mining Company, Llc","P.O. Box 1098, Holden, WV 25625",,Appalachia Central,0,41,86138,38.3686,81.6999
2019,4605890,Miller Creek Prep. Plant,West Virginia (Southern),Mingo,"Active, men working, not producing",Surface,Operating Subsidiary,Preparation Plant,"Southeastern Land, Llc.","P.O. Box 9, Naugatuck, WV 25685",,Appalachia Central,0,36,90377,38.3686,81.6999
2019,4605890,Miller Creek Prep. Plant,West Virginia (Southern),Mingo,"Active, men working, not producing",Underground,Operating Subsidiary,Preparation Plant,"Southeastern Land, Llc.","P.O. Box 9, Naugatuck, WV 25685",,Appalachia Central,0,12,31754,38.3686,81.6999
2019,4606089,Minway No. 1,West Virginia (Southern),Mingo,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Southeastern Land, Llc.","P.O. Box 9, Naugatuck, WV 25685",,Appalachia Central,287220,20,54305,38.3686,81.6999
2019,4607165,North Surface Mine,West Virginia (Southern),Mingo,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,"Lexington Coal Company, Llc","P.O. Box 299, Sidney, KY 41564",,Appalachia Central,47643,12,25320,38.3686,81.6999
2019,4607406,Mingo No 1,West Virginia (Southern),Mingo,"Active, men working, not producing",Underground,Indepedent Producer Operator,Preparation Plant,Hampden Coal Company Llc,"P.O. Box 1389, Gilbert, WV 25621",,Appalachia Central,0,8,19321,38.3686,81.6999
2019,4607985,Black Bear Preparation Plant,West Virginia (Southern),Mingo,"Active, men working, not producing",Surface,Indepedent Producer Operator,Preparation Plant,"Lexington Coal Company,llc","P.O. Box 299, Sidney, KY 41564",,Appalachia Central,0,3,5417,38.3686,81.6999
2019,4608563,Ragland Loadout,West Virginia (Southern),Mingo,Active,Surface,Operating Subsidiary,Preparation Plant,Coal-Mac Llc,"P.O. Box 1050, Holden, WV 25625",,Appalachia Central,0,28,38633,38.3686,81.6999
2019,4608626,Tug Fork Preparation Plant,West Virginia (Southern),Mingo,Active,Surface,Indepedent Producer Operator,Preparation Plant,Cam Mining Llc,"P.O. Box 1169, Pikeville, KY 41502",,Appalachia Central,0,12,36145,38.3686,81.6999
2019,4608632,White Flame Surface Mine,West Virginia (Southern),Mingo,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,"Lexington Coal Company, Llc","P.O. Box 299, Sidney, KY 41564",,Appalachia Central,181164,20,52366,38.3686,81.6999
2019,4608808,Ruby Energy,West Virginia (Southern),Mingo,Active,Underground,Operating Subsidiary,Mine only,"Spartan Mining Company, Llc","P.O. Box 1120, Holden, WV 25625",,Appalachia Central,1015969,139,345895,38.3686,81.6999
2019,4608930,Grapevine South Surface Mine,West Virginia (Southern),Mingo,Active,Surface,Indepedent Producer Operator,Mine only,Cam Mining Llc,"P.O. Box 1169, Pikeville, KY 41502",,Appalachia Central,573324,74,178880,38.3686,81.6999
2019,4609018,No. 8,West Virginia (Southern),Mingo,Temporarily closed,Underground,Indepedent Producer Operator,Mine only,"Rockhouse Creek Development, L","3228 Summit Square Place, Suit, Lexington, KY 40509",,Appalachia Central,104339,47,85095,38.3686,81.6999
2019,4609075,Twin Branch No 1,West Virginia (Southern),Mingo,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Southeastern Land, Llc.","P.O. Box 9, Naugatuck, WV 25685",,Appalachia Central,1157747,91,241244,38.3686,81.6999
2019,4609277,Alma No 1,West Virginia (Southern),Mingo,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,"Southeastern Land, Llc.","P.O. Box 9, Naugatuck, WV 25685",,Appalachia Central,493243,89,212286,38.3686,81.6999
2019,4609345,Remining #3,West Virginia (Southern),Mingo,Active,Surface,Indepedent Producer Operator,Mine only,Cam Mining Llc,"P.O. Box 1169, Pikeville, KY 41502",,Appalachia Central,478239,73,193503,38.3686,81.6999
2019,4609362,Coalburg Mine,West Virginia (Southern),Mingo,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,"Southeastern Land, Llc","P.O. Box 9, Naugatuck, WV 25685",,Appalachia Central,250932,33,71957,38.3686,81.6999
2019,4609545,Cam Highwall Miner,West Virginia (Southern),Mingo,Active,Surface,Indepedent Producer Operator,Mine only,Cam Mining Llc,"P.O. Box 1169, Pikeville, KY 41502",,Appalachia Central,143051,7,17052,38.3686,81.6999
2019,1519852,Shm-70,West Virginia (Southern),Nicholas,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Mega Highwall Mining Llc.,"12081 Virginia Blvd, Ashland, KY 41102",,Appalachia Central,224528,9,20812,38.3686,81.6999
2019,3609183,Bam Auger 3,West Virginia (Southern),Nicholas,Active,Surface,Indepedent Producer Operator,Mine only,"Bundy Auger Mining, Inc","2005 Webster Road, Summersville, WV 26651",,Appalachia Central,5676,3,1936,38.3686,81.6999
2019,4603202,Brooke Prep Plant,West Virginia (Southern),Nicholas,Active,Surface,Indepedent Producer Operator,Preparation Plant,Quinwood Coal Company Llc,"P.O. Box 190, Leivasy, WV 26676",,Appalachia Central,0,11,31299,38.3686,81.6999
2019,4606880,Power Mountain Processing,West Virginia (Southern),Nicholas,Active,Underground,Operating Subsidiary,Preparation Plant,Power Mountain Contura Llc,"P.O. Box 707, Summersville, WV 26651",United Mine Workers Of America,Appalachia Central,0,26,54508,38.3686,81.6999
2019,4608787,Jerry Fork Eagle,West Virginia (Southern),Nicholas,Active,Underground,Operating Subsidiary,Mine only,Nicholas Contura Llc,"P.O. Box 707, Summersville, WV 26651",,Appalachia Central,559834,126,305838,38.3686,81.6999
2019,4609151,Shm 46 Highwall Miner,West Virginia (Southern),Nicholas,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Bundy Auger Mining Inc,"P.O. Box 249, Stanville, KY 41659",,Appalachia Central,54656,6,13815,38.3686,81.6999
2019,4609524,Peerless No. 1 Surface Mine,West Virginia (Southern),Nicholas,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Coal Creek Energy Llc,"9005 Webster Road, Suite A, Summersville, WV 26651",,Appalachia Central,5742,3,2710,38.3686,81.6999
2019,4609538,Grassy #1 Surface,West Virginia (Southern),Nicholas,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Quinwood Coal Company Llc,"P.O. Box 190, Leivasy, WV 26676",,Appalachia Central,22658,8,19271,38.3686,81.6999
2019,4609540,Hominy #1 Surface Mine,West Virginia (Southern),Nicholas,Active,Surface,Indepedent Producer Operator,Mine only,Quinwood Coal Company,"P.O. Box 190, Leivasy, WV 26676",,Appalachia Central,148328,18,38156,38.3686,81.6999
2019,4604734,Orchard Loadout,West Virginia (Southern),Raleigh,Temporarily closed,Surface,Indepedent Producer Operator,Preparation Plant,"Tams Management, Inc","P.O. Box 1085, Beckley, WV 25802",,Appalachia Central,0,2,3652,38.3686,81.6999
2019,4604734,Orchard Loadout,West Virginia (Southern),Raleigh,Temporarily closed,Underground,Indepedent Producer Operator,Preparation Plant,"Tams Management, Inc","P.O. Box 1085, Beckley, WV 25802",,Appalachia Central,0,2,3652,38.3686,81.6999
2019,4605252,Beckley Pocahontas Mine,West Virginia (Southern),Raleigh,Active,Underground,Indepedent Producer Operator,Mine only,Icg Beckley Llc,"P.O. Box 49, Eccles, WV 25836",,Appalachia Central,1040517,274,614702,38.3686,81.6999
2019,4608315,Brushy Eagle,West Virginia (Southern),Raleigh,Permanently abandoned,Underground,Operating Subsidiary,Mine only,"Marfork Coal Company, Llc","P.O. Box 457, Whitesville, WV 25209",,Appalachia Central,127536,68,145915,38.3686,81.6999
2019,4608374,Marfork Processing,West Virginia (Southern),Raleigh,Active,Underground,Operating Subsidiary,Preparation Plant,"Marfork Coal Company, Llc","P.O. Box 457, Whitesville, WV 25209",,Appalachia Central,0,107,229359,38.3686,81.6999
2019,4608878,Affinity Mine,West Virginia (Southern),Raleigh,Active,Underground,Operating Subsidiary,Mine only,Pocahontas Coal Company Llc,"P.O. Box 267, Midway, WV 25878",,Appalachia Central,940892,262,635271,38.3686,81.6999
2019,4608879,Affinity Preparation Plant,West Virginia (Southern),Raleigh,Active,Surface,Operating Subsidiary,Preparation Plant,"Pocahontas Coal Company, Llc","P.O. Box 267, Midway, WV 25878",,Appalachia Central,0,6,15165,38.3686,81.6999
2019,4608879,Affinity Preparation Plant,West Virginia (Southern),Raleigh,Active,Underground,Operating Subsidiary,Preparation Plant,"Pocahontas Coal Company, Llc","P.O. Box 267, Midway, WV 25878",,Appalachia Central,0,24,57048,38.3686,81.6999
2019,4608977,Edwight Surface Mine,West Virginia (Southern),Raleigh,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Alex Energy Llc,"4101 Slate Drive, Scarbro, WV 25917",,Appalachia Central,15047,8,16950,38.3686,81.6999
2019,4609026,Ewing Fork No. 1 Surface Mine,West Virginia (Southern),Raleigh,Active,Surface,Operating Subsidiary,Mine only,Republic Energy Llc,"4101 Slate Drive, Scarbro, WV 25917",,Appalachia Central,797359,118,297291,38.3686,81.6999
2019,4609048,Slip Ridge Cedar Grove Mine,West Virginia (Southern),Raleigh,Active,Underground,Operating Subsidiary,Mine only,"Marfork Coal Company, Llc","P.O. Box 457, Whitesville, WV 25209",,Appalachia Central,263578,127,289804,38.3686,81.6999
2019,4609091,Horse Creek Eagle,West Virginia (Southern),Raleigh,Active,Underground,Operating Subsidiary,Mine only,"Marfork Coal Company, Llc","P.O. Box 457, Whitesville, WV 25209",,Appalachia Central,539847,131,308357,38.3686,81.6999
2019,4609092,Allen Powellton Mine,West Virginia (Southern),Raleigh,Active,Underground,Operating Subsidiary,Mine only,"Marfork Coal Company, Llc","P.O. Box 457, Whitesville, WV 25209",,Appalachia Central,630209,129,307489,38.3686,81.6999
2019,4609096,Pocahontas Highwall Mine,West Virginia (Southern),Raleigh,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Pocahontas Coal Company, Llc","109 Appalachian Drive, Beckley, WV 25801",,Appalachia Central,18884,15,42403,38.3686,81.6999
2019,4609212,Panther Eagle Mine,West Virginia (Southern),Raleigh,Active,Underground,Operating Subsidiary,Mine only,Marfork Coal Company,"P.O. Box 457, Whitesville, WV 25209",,Appalachia Central,254286,79,167943,38.3686,81.6999
2019,4609216,Beckley Pocahontas Plant,West Virginia (Southern),Raleigh,Active,Underground,Indepedent Producer Operator,Preparation Plant,Icg Beckley Llc,"P.O. Box 49, Eccles, WV 25836",,Appalachia Central,0,30,63074,38.3686,81.6999
2019,4609475,Workman Creek Surface,West Virginia (Southern),Raleigh,Active,Surface,Operating Subsidiary,Mine only,Republic Energy Llc,"4101 Slate Drive, Scarbro, WV 25917",,Appalachia Central,1678025,253,612040,38.3686,81.6999
2019,4609531,Pocahontas Hwm 52,West Virginia (Southern),Raleigh,Active,Surface,Indepedent Producer Operator,Mine only,"Pocahontas Coal Company, Llc","2005 Webster Road, Summersville, WV 26651",,Appalachia Central,190007,17,37267,38.3686,81.6999
2019,4609550,Black Eagle,West Virginia (Southern),Raleigh,Active,Underground,Indepedent Producer Operator,Mine only,"Marfork Coal Company, Llc","P.O. Box 457, Whitesville, WV 25209",,Appalachia Central,131043,50,134009,38.3686,81.6999
2019,4609051,Ceredo Dock,West Virginia (Southern),Wayne,Active,Surface,Indepedent Producer Operator,Preparation Plant,Kanawha River Terminals Llc,"P.O. Box 308, Ceredo, WV 25507",,Appalachia Central,0,37,82058,38.3686,81.6999
2019,4609051,Ceredo Dock,West Virginia (Southern),Wayne,Active,Underground,Indepedent Producer Operator,Preparation Plant,Kanawha River Terminals Llc,"P.O. Box 308, Ceredo, WV 25507",,Appalachia Central,0,37,82057,38.3686,81.6999
2019,4609443,Stone Mine No. 1,West Virginia (Southern),Wayne,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Powdermill Processing Inc,"31 Emerald Lane, Louisa, KY 41230",,Appalachia Central,3560,8,3013,38.3686,81.6999
2019,1518978,Shm-44,West Virginia (Southern),Wyoming,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,Rockwell Mining Llc,"3228 Summit Square Place, Lexington, KY 40509",,Appalachia Central,85543,10,39381,38.3686,81.6999
